dt,open,high,low,close,value
2023-06-01,1.19,1.19,1.19,1.19,13090.0
2023-06-02,1.17,1.2,1.17,1.2,251650.0
2023-06-05,1.18,1.2,1.18,1.18,1209960.0
2023-06-06,1.2,1.2,1.15,1.15,723290.0
2023-06-07,1.2,1.2,1.16,1.16,14360.0
2023-06-08,1.19,1.19,1.16,1.16,140630.0
2023-06-09,1.18,1.2,1.16,1.16,144080.0
2023-06-13,1.2,1.2,1.2,1.2,1200.0
2023-06-14,1.19,1.19,1.15,1.16,545680.0
2023-06-15,1.2,1.2,1.16,1.16,137000.0
2023-06-16,1.2,1.2,1.16,1.16,139280.0
2023-06-19,1.2,1.2,1.14,1.17,563370.0
2023-06-20,1.18,1.19,1.15,1.15,224260.0
2023-06-21,1.19,1.22,1.16,1.2,667620.0
2023-06-22,1.2,1.2,1.18,1.2,122820.0
2023-06-23,1.19,1.19,1.19,1.19,1268540.0
2023-06-26,1.17,1.2,1.17,1.19,54820.0
2023-06-27,1.2,1.2,1.18,1.18,76820.0
2023-06-29,1.21,1.21,1.18,1.2,75790.0
2023-06-30,1.2,1.2,1.18,1.2,103000.0
2023-07-03,1.2,1.21,1.19,1.19,1373300.0
2023-07-04,1.18,1.18,1.17,1.17,182690.0
2023-07-05,1.18,1.18,1.18,1.18,12980.0
2023-07-06,1.2,1.22,1.18,1.18,1093050.0
2023-07-07,1.2,1.21,1.2,1.2,1212010.0
2023-07-10,1.22,1.22,1.2,1.22,38600.0
2023-07-11,1.2,1.21,1.2,1.2,322950.0
2023-07-12,1.21,1.21,1.2,1.2,931290.0
2023-07-13,1.21,1.21,1.19,1.2,236360.0
2023-07-14,1.2,1.22,1.2,1.21,591780.0
2023-07-17,1.22,1.22,1.21,1.21,412760.0
2023-07-18,1.22,1.25,1.21,1.22,3555350.0
2023-07-19,1.2,1.28,1.2,1.25,442860.0
2023-07-20,1.3,1.3,1.24,1.27,381480.0
2023-07-21,1.25,1.28,1.23,1.28,163590.0
2023-07-24,1.28,1.29,1.25,1.25,190620.0
2023-07-25,1.25,1.25,1.23,1.25,239840.0
2023-07-26,1.25,1.28,1.25,1.26,109460.0
2023-07-27,1.28,1.28,1.23,1.25,752660.0
2023-07-28,1.23,1.26,1.23,1.26,811220.0
2023-07-31,1.26,1.28,1.26,1.26,102130.0
2023-08-01,1.23,1.28,1.21,1.28,276360.0
2023-08-02,1.24,1.28,1.22,1.22,123850.0
2023-08-03,1.27,1.27,1.22,1.27,18400.0
2023-08-04,1.22,1.22,1.22,1.22,9760.0
2023-08-07,1.26,1.26,1.21,1.22,148220.0
2023-08-08,1.27,1.27,1.2,1.2,199370.0
2023-08-09,1.24,1.24,1.2,1.21,386160.0
2023-08-10,1.21,1.24,1.2,1.24,55460.0
2023-08-11,1.21,1.23,1.21,1.23,13510.0
2023-08-14,1.24,1.24,1.2,1.23,341060.0
2023-08-15,1.23,1.25,1.2,1.25,700470.0
2023-08-16,1.22,1.22,1.19,1.2,1190330.0
2023-08-17,1.2,1.22,1.2,1.22,10820.0
2023-08-18,1.21,1.22,1.21,1.22,227660.0
2023-08-22,1.19,1.22,1.19,1.21,527350.0
2023-08-23,1.21,1.21,1.2,1.2,25400.0
