dt,open,high,low,close,value
2023-06-01,5.82,5.82,5.6,5.7,8489185.0
2023-06-02,5.67,5.7,5.58,5.7,7837283.0
2023-06-05,5.7,5.8,5.66,5.8,1654286.0
2023-06-06,5.84,5.85,5.74,5.84,10515603.0
2023-06-07,5.84,5.84,5.76,5.81,9269292.0
2023-06-08,5.8,5.8,5.74,5.77,2061731.0
2023-06-09,5.8,5.8,5.74,5.75,3800899.0
2023-06-13,5.75,5.78,5.68,5.78,1990004.0
2023-06-14,5.79,5.8,5.74,5.8,46782446.0
2023-06-15,5.8,5.8,5.76,5.8,1495488.0
2023-06-16,5.8,5.9,5.78,5.9,15107220.0
2023-06-19,5.9,5.9,5.77,5.79,3271577.0
2023-06-20,5.79,5.81,5.75,5.8,7285904.0
2023-06-21,5.82,5.83,5.77,5.8,2633301.0
2023-06-22,5.8,5.82,5.62,5.62,4162856.0
2023-06-23,5.7,5.81,5.65,5.65,18268197.0
2023-06-26,5.79,5.8,5.63,5.8,12305203.0
2023-06-27,5.8,5.8,5.77,5.78,1861367.0
2023-06-29,5.8,5.83,5.79,5.83,2632611.0
2023-06-30,5.82,5.83,5.79,5.8,2960805.0
2023-07-03,5.8,5.83,5.8,5.82,1149301.0
2023-07-04,5.82,5.83,5.79,5.79,2217472.0
2023-07-05,5.8,5.8,5.75,5.75,4043084.0
2023-07-06,5.78,5.78,5.66,5.7,3716191.0
2023-07-07,5.75,5.75,5.65,5.66,3766692.0
2023-07-10,5.68,5.69,5.65,5.69,4155696.0
2023-07-11,5.69,5.74,5.65,5.7,3040487.0
2023-07-12,5.72,5.74,5.69,5.7,1299802.0
2023-07-13,5.75,5.75,5.65,5.65,3979984.0
2023-07-14,5.75,5.75,5.65,5.7,1778091.0
2023-07-17,5.7,5.75,5.68,5.74,1860627.0
2023-07-18,5.75,5.75,5.68,5.68,4262911.0
2023-07-19,5.69,5.7,5.68,5.69,4782164.0
2023-07-20,5.69,5.69,5.58,5.58,60404655.0
2023-07-21,5.59,5.59,5.43,5.47,80183931.0
2023-07-24,5.47,5.6,5.47,5.59,3763706.0
2023-07-25,5.59,5.69,5.57,5.6,4419167.0
2023-07-26,5.6,5.6,5.52,5.52,4262585.0
2023-07-27,5.57,5.57,5.46,5.46,13093544.0
2023-07-28,5.46,5.46,5.32,5.32,38969193.0
2023-07-31,5.35,5.4,5.3,5.3,26643568.0
2023-08-01,5.35,5.4,5.29,5.3,24657007.0
2023-08-02,5.3,5.34,5.25,5.25,5270168.0
2023-08-03,5.4,5.4,5.28,5.3,12172202.0
2023-08-04,5.27,5.3,5.26,5.28,1284924.0
2023-08-07,5.39,5.5,5.29,5.31,4166917.0
2023-08-08,5.4,5.4,5.26,5.3,4084598.0
2023-08-09,5.3,5.4,5.27,5.3,10154278.0
2023-08-10,5.39,5.48,5.35,5.39,3071916.0
2023-08-11,5.37,5.39,5.33,5.35,6396031.0
