dt,open,high,low,close,value
2023-06-01,0.55,0.55,0.55,0.55,8250.0
2023-06-02,,,,,
2023-06-05,0.54,0.54,0.54,0.54,1080.0
2023-06-06,0.54,0.54,0.54,0.54,4320.0
2023-06-07,0.495,0.52,0.49,0.52,62910.0
2023-06-08,0.52,0.53,0.49,0.49,405495.0
2023-06-09,0.49,0.49,0.49,0.49,9800.0
2023-06-13,0.495,0.495,0.49,0.49,598600.0
2023-06-14,0.48,0.49,0.48,0.49,296900.0
2023-06-15,0.5,0.5,0.5,0.5,5000.0
2023-06-16,0.49,0.49,0.48,0.49,156290.0
2023-06-19,,,,,
2023-06-20,0.49,0.49,0.475,0.475,76900.0
2023-06-21,0.48,0.48,0.475,0.475,438150.0
2023-06-22,0.49,0.49,0.49,0.49,4900.0
2023-06-23,0.48,0.495,0.48,0.495,14550.0
2023-06-26,0.495,0.495,0.48,0.48,118450.0
2023-06-27,0.485,0.49,0.485,0.49,24450.0
2023-06-29,0.47,0.49,0.47,0.49,33300.0
2023-06-30,0.49,0.5,0.49,0.5,9900.0
2023-07-03,0.52,0.52,0.5,0.5,83210.0
2023-07-04,0.5,0.5,0.5,0.5,89500.0
2023-07-05,0.5,0.5,0.5,0.5,5000.0
2023-07-06,0.485,0.485,0.485,0.485,42680.0
2023-07-07,0.5,0.55,0.5,0.55,179200.0
2023-07-10,0.53,0.53,0.4,0.4,22650.0
2023-07-11,0.455,0.51,0.455,0.5,60100.0
2023-07-12,0.5,0.5,0.465,0.475,47200.0
2023-07-13,0.48,0.48,0.475,0.475,42850.0
2023-07-14,0.5,0.5,0.5,0.5,85000.0
2023-07-17,0.495,0.5,0.475,0.5,15885.0
2023-07-18,0.5,0.5,0.48,0.48,193460.0
2023-07-19,0.495,0.495,0.495,0.495,4950.0
2023-07-20,,,,,
2023-07-21,0.495,0.5,0.495,0.5,104050.0
2023-07-24,0.5,0.5,0.47,0.49,76430.0
2023-07-25,,,,,
2023-07-26,0.49,0.49,0.49,0.49,4900.0
2023-07-27,0.485,0.495,0.485,0.495,9800.0
2023-07-28,0.495,0.495,0.495,0.495,9900.0
2023-07-31,0.495,0.495,0.495,0.495,14850.0
2023-08-01,0.495,0.495,0.495,0.495,29700.0
2023-08-02,0.495,0.495,0.49,0.49,78700.0
2023-08-03,0.49,0.49,0.49,0.49,24500.0
2023-08-04,,,,,
2023-08-07,0.48,0.49,0.48,0.49,19300.0
2023-08-08,0.48,0.49,0.45,0.455,272550.0
2023-08-09,0.455,0.49,0.455,0.49,178600.0
2023-08-10,0.49,0.49,0.46,0.46,24200.0
2023-08-11,0.46,0.47,0.455,0.47,165600.0
2023-08-14,0.48,0.495,0.48,0.495,29250.0
2023-08-15,,,,,
2023-08-16,0.455,0.48,0.455,0.48,100350.0
2023-08-17,0.48,0.495,0.455,0.455,46800.0
2023-08-18,0.455,0.455,0.45,0.45,109100.0
2023-08-22,,,,,
2023-08-23,,,,,
2023-08-24,0.495,0.495,0.495,0.495,4950.0
2023-08-25,0.495,0.495,0.455,0.46,56850.0
2023-08-29,0.455,0.455,0.435,0.435,166650.0
2023-08-30,0.435,0.445,0.435,0.445,13150.0
2023-08-31,,,,,
2023-09-01,0.48,0.48,0.46,0.46,9400.0
2023-09-04,0.495,0.495,0.495,0.495,69300.0
2023-09-05,,,,,
2023-09-06,,,,,
2023-09-07,0.495,0.495,0.495,0.495,4950.0
2023-09-08,0.485,0.485,0.485,0.485,9700.0
2023-09-11,0.44,0.475,0.44,0.475,17950.0
2023-09-12,0.45,0.45,0.445,0.445,26750.0
2023-09-13,,,,,
2023-09-14,,,,,
2023-09-15,0.46,0.47,0.46,0.47,13950.0
